ibge7,ibge6,mun_nome,ano,populacao,fonte_populacao,observacao_populacao
3305406,330540,Sapucaia,2011,17554,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305406,330540,Sapucaia,2012,17581,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305406,330540,Sapucaia,2013,17610,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305406,330540,Sapucaia,2014,17608,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305406,330540,Sapucaia,2015,17606,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305406,330540,Sapucaia,2016,17604,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305406,330540,Sapucaia,2017,17765,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305406,330540,Sapucaia,2018,18205,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305406,330540,Sapucaia,2019,18228,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305406,330540,Sapucaia,2020,18249,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305406,330540,Sapucaia,2021,18270,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305406,330540,Sapucaia,2022,17729,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3305406,330540,Sapucaia,2024,18289,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305406,330540,Sapucaia,2025,18291,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305505,330550,Saquarema,2011,75906,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305505,330550,Saquarema,2012,77522,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305505,330550,Saquarema,2013,79421,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305505,330550,Saquarema,2014,80915,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305505,330550,Saquarema,2015,82359,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305505,330550,Saquarema,2016,83750,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305505,330550,Saquarema,2017,85175,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305505,330550,Saquarema,2018,87704,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305505,330550,Saquarema,2019,89170,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305505,330550,Saquarema,2020,90583,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305505,330550,Saquarema,2021,91938,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305505,330550,Saquarema,2022,89559,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3305505,330550,Saquarema,2024,95201,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305505,330550,Saquarema,2025,95315,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305554,330555,Seropédica,2011,79179,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305554,330555,Seropédica,2012,80138,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305554,330555,Seropédica,2013,81260,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305554,330555,Seropédica,2014,82090,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305554,330555,Seropédica,2015,82892,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305554,330555,Seropédica,2016,83667,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305554,330555,Seropédica,2017,84416,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305554,330555,Seropédica,2018,86743,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305554,330555,Seropédica,2019,82312,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305554,330555,Seropédica,2020,83092,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305554,330555,Seropédica,2021,83841,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305554,330555,Seropédica,2022,80596,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3305554,330555,Seropédica,2024,84737,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305554,330555,Seropédica,2025,84794,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305604,330560,Silva Jardim,2011,21356,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305604,330560,Silva Jardim,2012,21362,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305604,330560,Silva Jardim,2013,21366,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305604,330560,Silva Jardim,2014,21336,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305604,330560,Silva Jardim,2015,21307,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305604,330560,Silva Jardim,2016,21279,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305604,330560,Silva Jardim,2017,21253,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305604,330560,Silva Jardim,2018,21773,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305604,330560,Silva Jardim,2019,21774,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305604,330560,Silva Jardim,2020,21774,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305604,330560,Silva Jardim,2021,21775,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305604,330560,Silva Jardim,2022,21352,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3305604,330560,Silva Jardim,2024,22026,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305604,330560,Silva Jardim,2025,22028,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305703,330570,Sumidouro,2011,14956,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305703,330570,Sumidouro,2012,15010,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305703,330570,Sumidouro,2013,15070,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305703,330570,Sumidouro,2014,15099,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305703,330570,Sumidouro,2015,15127,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305703,330570,Sumidouro,2016,15153,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305703,330570,Sumidouro,2017,15191,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305703,330570,Sumidouro,2018,15577,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305703,330570,Sumidouro,2019,15623,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305703,330570,Sumidouro,2020,15667,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305703,330570,Sumidouro,2021,15709,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305703,330570,Sumidouro,2022,15206,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3305703,330570,Sumidouro,2024,15690,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305703,330570,Sumidouro,2025,15693,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305752,330575,Tanguá,2011,31091,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305752,330575,Tanguá,2012,31438,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305752,330575,Tanguá,2013,31844,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305752,330575,Tanguá,2014,32140,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305752,330575,Tanguá,2015,32426,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305752,330575,Tanguá,2016,32703,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305752,330575,Tanguá,2017,32970,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305752,330575,Tanguá,2018,33870,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305752,330575,Tanguá,2019,34309,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305752,330575,Tanguá,2020,34610,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305752,330575,Tanguá,2021,34898,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305752,330575,Tanguá,2022,31086,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3305752,330575,Tanguá,2024,32858,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305752,330575,Tanguá,2025,32865,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305802,330580,Teresópolis,2011,165716,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305802,330580,Teresópolis,2012,167622,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305802,330580,Teresópolis,2013,169849,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305802,330580,Teresópolis,2014,171482,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305802,330580,Teresópolis,2015,173060,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305802,330580,Teresópolis,2016,174587,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305802,330580,Teresópolis,2017,176060,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305802,330580,Teresópolis,2018,180886,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305802,330580,Teresópolis,2019,182594,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305802,330580,Teresópolis,2020,184240,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305802,330580,Teresópolis,2021,185820,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305802,330580,Teresópolis,2022,165123,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3305802,330580,Teresópolis,2024,176692,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305802,330580,Teresópolis,2025,176735,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305901,330590,Trajano de Moraes,2011,10309,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305901,330590,Trajano de Moraes,2012,10327,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305901,330590,Trajano de Moraes,2013,10347,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305901,330590,Trajano de Moraes,2014,10348,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305901,330590,Trajano de Moraes,2015,10350,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305901,330590,Trajano de Moraes,2016,10351,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305901,330590,Trajano de Moraes,2017,10352,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305901,330590,Trajano de Moraes,2018,10611,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305901,330590,Trajano de Moraes,2019,10626,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305901,330590,Trajano de Moraes,2020,10640,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305901,330590,Trajano de Moraes,2021,10653,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305901,330590,Trajano de Moraes,2022,10302,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3305901,330590,Trajano de Moraes,2024,10652,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305901,330590,Trajano de Moraes,2025,10654,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306008,330600,Três Rios,2011,77851,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306008,330600,Três Rios,2012,78256,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306008,330600,Três Rios,2013,78723,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306008,330600,Três Rios,2014,78998,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306008,330600,Três Rios,2015,79264,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306008,330600,Três Rios,2016,79230,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306008,330600,Três Rios,2017,79402,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306008,330600,Três Rios,2018,81453,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306008,330600,Três Rios,2019,81804,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306008,330600,Três Rios,2020,82142,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306008,330600,Três Rios,2021,82468,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306008,330600,Três Rios,2022,78346,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3306008,330600,Três Rios,2024,82300,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306008,330600,Três Rios,2025,82319,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306107,330610,Valença,2011,72268,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306107,330610,Valença,2012,72679,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306107,330610,Valença,2013,73154,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306107,330610,Valença,2014,73445,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306107,330610,Valença,2015,73725,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306107,330610,Valença,2016,73997,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306107,330610,Valença,2017,74237,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306107,330610,Valença,2018,76163,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306107,330610,Valença,2019,76523,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306107,330610,Valença,2020,76869,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306107,330610,Valença,2021,77202,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306107,330610,Valença,2022,68088,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3306107,330610,Valença,2024,71462,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306107,330610,Valença,2025,71449,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306156,330615,Varre-Sai,2011,9600,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306156,330615,Varre-Sai,2012,9720,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306156,330615,Varre-Sai,2013,9861,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306156,330615,Varre-Sai,2014,9966,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306156,330615,Varre-Sai,2015,10402,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306156,330615,Varre-Sai,2016,10500,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306156,330615,Varre-Sai,2017,10597,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306156,330615,Varre-Sai,2018,10890,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306156,330615,Varre-Sai,2019,11000,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306156,330615,Varre-Sai,2020,11106,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306156,330615,Varre-Sai,2021,11208,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306156,330615,Varre-Sai,2022,10207,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3306156,330615,Varre-Sai,2024,10559,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306156,330615,Varre-Sai,2025,10563,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306206,330620,Vassouras,2011,34638,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306206,330620,Vassouras,2012,34858,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306206,330620,Vassouras,2013,35112,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306206,330620,Vassouras,2014,35275,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306206,330620,Vassouras,2015,35432,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306206,330620,Vassouras,2016,35622,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306206,330620,Vassouras,2017,35768,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306206,330620,Vassouras,2018,36702,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306206,330620,Vassouras,2019,36896,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306206,330620,Vassouras,2020,37083,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306206,330620,Vassouras,2021,37262,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306206,330620,Vassouras,2022,33976,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3306206,330620,Vassouras,2024,35904,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306206,330620,Vassouras,2025,35907,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306305,330630,Volta Redonda,2011,259012,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306305,330630,Volta Redonda,2012,260180,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306305,330630,Volta Redonda,2013,261522,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306305,330630,Volta Redonda,2014,262259,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306305,330630,Volta Redonda,2015,262970,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306305,330630,Volta Redonda,2016,263659,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306305,330630,Volta Redonda,2017,265201,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306305,330630,Volta Redonda,2018,271998,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306305,330630,Volta Redonda,2019,273012,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306305,330630,Volta Redonda,2020,273988,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306305,330630,Volta Redonda,2021,274925,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306305,330630,Volta Redonda,2022,261563,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3306305,330630,Volta Redonda,2024,279898,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3306305,330630,Volta Redonda,2025,279971,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
