modelo_id,macro_regiao,desfecho,exposicao,p_associacao,metodo_p,p_curva_auc,metodo_p_curva_auc,alerta_convergencia,avisos_modelo,cen,cen_mmt,cen_percentil_mmt,auc_rr_cumulativo,auc_excesso_rr_cumulativo,auc_protecao_rr_cumulativo,rr_cumulativo_max,exposicao_rr_max,p_associacao_fdr,p_curva_fdr,classe_fdr,estabilidade_lag,p_consistente_005,status_sem_pandemia,auc_excesso_rr_cumulativo_sem_pandemia,rr_cumulativo_max_sem_pandemia,p_curva_auc_sem_pandemia,alerta_convergencia_sem_pandemia,n_associado_estimado_total,p_residuo_ljung_box_21,desfecho_tipo,preservado_sem_pandemia,classe_evidencia_integrada,interpretacao_final
centro_sul_obitos_i60_i64_temp_med,Centro-Sul,obitos_i60_i64,temp_med,0.6210341442664687,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.4544,0.08790733818956732,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,24.12828006329113,24.12828006329113,77.6,28.02618888879851,7.698855555465187,0,1.943348943911109,7.917875,0.8151073143497403,0.1334496941191022,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,10.519541331596338,2.121389248928714,0.02181759378484079,FALSE,108.97443593591979,6.562996820491662e-5,sensibilidade_i60_i64,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
metropolitana_ii_internacoes_i60_i62_temp_med,Metropolitana II,internacoes_i60_i62,temp_med,0.01242573186806356,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.01826,0.01004986228633284,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,29.649958333333323,29.649958333333323,99,25.28519486371766,7.545361530384338,0,1.7497005385831297,22.015093354430373,0.06262568861504034,0.03955489111464134,p_nominal,,,,,,,,45.74298526565456,0.00329474650874661,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
baia_da_ilha_grande_internacoes_i60_i62_ur_med,Baia da Ilha Grande,internacoes_i60_i62,ur_med,0.7904707218499472,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6958,0.16465529414306496,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,76.45258237155622,76.45258237155622,21.6,38.45941350318984,6.932501738483968,0,1.685616916960351,94.011875,0.8814098314433039,0.2116996638982264,nao_sustentado,,,,,,,,18.86622117924549,0.00292006303048142,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
metropolitana_ii_internacoes_i63_temp_med,Metropolitana II,internacoes_i63,temp_med,0.07301799156336945,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.01979,0.0111444810445584,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,22.46420305907172,22.46420305907172,54.7,24.116400804799344,6.376567471466022,0,1.6907551649001755,15.5030026371308,0.2555629704717931,0.03955489111464134,p_nominal,,,,,,,,138.58191368829824,0.00173247054704384,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
noroeste_internacoes_i60_i64_ur_med,Noroeste,internacoes_i60_i64,ur_med,0.2616960665900371,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1621,0.08221811008397499,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,55.11958333333334,55.11958333333334,1,45.78603288277028,6.113949549436944,0,1.4200690863035603,94.79166666666669,0.5176055040431903,0.1294935233822606,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,9.030229127280753,1.4718555235055,0.04799134476924432,FALSE,165.9485710438993,5.045902761273702e-4,sensibilidade_i60_i64,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
serrana_obitos_i60_i69_ur_med,Serrana,obitos_i60_i69,ur_med,0.10561866491359574,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0533,0.12090525973350257,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,96.824375,96.824375,99,43.53637389889151,5.876860010002629,0,1.4013773356486166,59.16486111111111,0.31685599474078724,0.1711692441170935,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,8.989311039550406,1.5520243006053183,0.06616440033905803,FALSE,128.7822256491715,7.035240120021324e-4,principal_i60_i69,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
noroeste_internacoes_i60_i62_temp_med,Noroeste,internacoes_i60_i62,temp_med,0.2166117092795166,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.198,0.01325007568049661,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,27.649914556962024,27.649914556962024,86.9,19.08760881629953,5.5162754829662,0,2.3344575749885856,16.655416666666667,0.4788258836705104,0.04051256907702289,p_nominal,,,,,,,,52.64231405536659,6.161396826964705e-5,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
serrana_internacoes_i60_i62_temp_med,Serrana,internacoes_i60_i62,temp_med,0.28201934660878636,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2297,0.0738431425987674,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,23.89605833333333,23.89605833333333,99,19.04621552690054,5.329157193567209,0,1.9073939365794816,12.436237447257382,0.5405316373691473,0.12083423334343756,nao_sustentado,,,,,,,,75.4435332393439,7.151714838116163e-6,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
noroeste_internacoes_i60_i62_ur_med,Noroeste,internacoes_i60_i62,ur_med,0.7083594629443777,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.5457,0.35928028881205964,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,55.11958333333334,55.11958333333334,1,44.91170815363467,5.239624820301339,0,1.515162786609756,94.79166666666669,0.8486508235574685,0.39025272750275447,nao_sustentado,,,,,,,,33.04322185977004,2.0037162511432616e-4,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
baia_da_ilha_grande_obitos_i60_i64_temp_med,Baia da Ilha Grande,obitos_i60_i64,temp_med,0.6917349651557647,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3413,0.05856971039961198,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,24.158483649789027,24.158483649789027,64.6,16.663627720587634,3.907731887254307,0,1.742096747785022,19.475939609704643,0.8486508235574685,0.09839711347134814,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,2.357883616824856,1.3759616658595188,0.37354733055592976,FALSE,39.23532215665409,3.51664495479298e-6,sensibilidade_i60_i64,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
metropolitana_i_obitos_i60_i64_ur_med,Metropolitana I,obitos_i60_i64,ur_med,0.1641527710576303,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.05899,0.07761176436902494,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,54.58156944444445,54.58156944444445,1,41.55832054261309,3.8447233203908926,0,1.21434557739604,92.29516666666665,0.4309010240262795,0.1253035271866902,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,1.715270297453581,1.220674768944513,0.05126367172989421,FALSE,666.2826497199562,2.926431830885257e-5,sensibilidade_i60_i64,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
metropolitana_i_internacoes_i60_i62_temp_med,Metropolitana I,internacoes_i60_i62,temp_med,0.00348541692634378,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.001515,0.01101025276946181,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,29.540993538647346,29.540993538647346,99,16.019468696644587,3.840541445876035,0,1.4703529027191955,17.36206628787879,0.02091250155806271,0.03955489111464134,fdr_significativo,,,,,,,,356.12024841352684,2.547872778313476e-7,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
metropolitana_i_internacoes_i63_temp_med,Metropolitana I,internacoes_i63,temp_med,0.01757792086186037,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.007447,0.01086876097226305,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,29.540993538647346,29.540993538647346,99,16.00162870216881,3.822701451400255,0,1.7806160258841943,17.36206628787879,0.0791006438783717,0.03955489111464134,p_nominal,,,,,,,,246.90077046597392,5.211098097753775e-4,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
norte_internacoes_i60_i64_ur_med,Norte,internacoes_i60_i64,ur_med,0.8738973533525147,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.8247,0.23035479016156085,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,63.246111111111105,63.246111111111105,1,32.7065770692404,3.7067159581293025,0,1.1903511156648603,85.27132208157524,0.9175922210201404,0.2687472551884877,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,3.334133309196625,1.215691099016992,0.23256668730520227,FALSE,122.24798575485538,1.1244637299268057e-4,sensibilidade_i60_i64,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
baia_da_ilha_grande_obitos_i60_i69_temp_med,Baia da Ilha Grande,obitos_i60_i69,temp_med,0.3392418060751728,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.06819,0.08608554670657963,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,23.83554957805907,23.83554957805907,60.8,16.43057227283718,3.67467643950385,0,1.66364178448081,29.486895833333328,0.5936731606315524,0.13227779128084186,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,3.4282404418601398,1.4993911504922781,0.13684420742925302,FALSE,77.41049081738558,5.29878059078781e-4,principal_i60_i69,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
metropolitana_ii_internacoes_i60_i64_ur_med,Metropolitana II,internacoes_i60_i64,ur_med,0.22680802747517992,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2125,0.19137584102215896,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,97.54166666666669,97.54166666666669,99,42.47415572656338,3.554711282118933,0,1.1845658051568295,58.62222222222222,0.488282267635065,0.2296510092265907,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,3.103631764470705,1.16343577047629,0.32925060436334447,FALSE,346.31108802294045,1.8708435295278217e-5,sensibilidade_i60_i64,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
norte_internacoes_i63_temp_med,Norte,internacoes_i63,temp_med,0.4198744712084058,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2706,0.18965586021099,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,18.52104166666667,18.52104166666667,1,13.364328076548851,3.3310086321044134,0,1.6130545366482962,26.014280239099858,0.6665902539183746,0.2296510092265907,nao_sustentado,,,,,,,,24.32310036181712,5.528070859528445e-5,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
norte_internacoes_i60_i62_ur_med,Norte,internacoes_i60_i62,ur_med,0.7033868244418565,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.5732,0.12243562052850838,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,82.70171413502109,82.70171413502109,77.3,32.17772334962557,3.1778622385144732,0,1.2617438419944027,70.22076125175808,0.8486508235574685,0.17140986873991174,nao_sustentado,,,,,,,,48.823118381953144,3.1111416972651185e-6,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
medio_paraiba_internacoes_i60_i62_temp_med,Medio Paraiba,internacoes_i60_i62,temp_med,0.10400084813939545,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0535,0.15013328563527745,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,27.622020833333337,27.622020833333337,99,16.069790561428253,3.1118947280949163,0,1.4032080872294932,19.420820938818565,0.31685599474078724,0.19918021029469532,nao_sustentado,,,,,,,,35.05403755862181,0.00368954930110698,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
metropolitana_i_internacoes_i60_i62_ur_med,Metropolitana I,internacoes_i60_i62,ur_med,0.3220358236017633,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2371,0.5233387122211088,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,54.58156944444445,54.58156944444445,1,40.59043772108097,2.876840498858769,0,1.11156738821666,85.13435706751054,0.5715001939974955,0.5404973585234403,nao_sustentado,,,,,,,,110.96163322714726,2.714515060509015e-7,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
centro_sul_internacoes_i60_i64_temp_med,Centro-Sul,internacoes_i60_i64,temp_med,0.8407467830290923,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.8286,0.09891914427574096,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,23.870972046413492,23.870972046413492,75.9,22.935842952337907,2.6085096190045847,0,1.2791127594219005,28.245208333333323,0.8977465649293698,0.14663308445580428,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,3.374634006170038,1.4050567466033306,0.05459457627755146,FALSE,143.53013426045715,0.01975223731325193,sensibilidade_i60_i64,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
metropolitana_ii_internacoes_i60_i69_temp_med,Metropolitana II,internacoes_i60_i69,temp_med,0.00964802692479001,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.001652,0.0511579415593121,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,29.649958333333323,29.649958333333323,99,20.32735268068275,2.587519347349428,0,1.2347253778150935,17.973106012658224,0.05065214135514757,0.08952639772879618,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,3.1095116853753146,1.2697643881706737,0.1268436332166362,FALSE,183.0880389659231,9.716073989252116e-6,principal_i60_i69,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
serrana_internacoes_i60_i64_temp_med,Serrana,internacoes_i60_i64,temp_med,0.5977969291799886,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2429,0.08328120188230742,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,23.89605833333333,23.89605833333333,99,16.210345703041483,2.493287369708153,0,1.2907333231999532,13.82530664556962,0.8013022667731763,0.12954853626136711,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,1.6593113657838061,1.2164456071037357,0.06489141282033734,FALSE,191.99555555923368,2.159876041352149e-7,sensibilidade_i60_i64,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
metropolitana_i_internacoes_i63_ur_med,Metropolitana I,internacoes_i63,ur_med,0.25350502240290007,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.08481,0.39555382532755906,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,87.52129360056257,87.52129360056257,92.5,39.880730314565135,2.1671330923429366,0,1.2001343480634676,54.58156944444445,0.5176055040431903,0.4188216974056508,nao_sustentado,,,,,,,,61.03793689055866,3.650535778005892e-4,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
baixada_litoranea_internacoes_i60_i62_temp_med,Baixada Litoranea,internacoes_i60_i62,temp_med,0.3755354995016664,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2021,0.4503866603664385,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,27.885071078431366,27.885071078431366,99,12.288505715775706,2.138851304011006,0,1.400546844204298,19.79104287664433,0.6308996391627996,0.4729059933847604,nao_sustentado,,,,,,,,22.941827711793543,0.00153052486178451,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
baixada_litoranea_obitos_i60_i64_temp_med,Baixada Litoranea,obitos_i60_i64,temp_med,0.7279824097726402,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.5523,0.1597239763531382,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,27.885071078431366,27.885071078431366,99,12.245187020371509,2.0955326086068085,0,1.612421411397536,17.735416666666666,0.8486508235574685,0.20845990626614727,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,2.101964824312103,1.584816847111357,0.030578264490286316,FALSE,78.68150067258566,2.131637685329757e-4,sensibilidade_i60_i64,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
norte_internacoes_i60_i64_temp_med,Norte,internacoes_i60_i64,temp_med,0.4586691641179774,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.439,0.14390998304991326,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,28.554361111111103,28.554361111111103,99,12.02545432740525,1.9921348829608123,0,1.289050287954951,18.52104166666667,0.667549839663883,0.19497481574504377,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,1.8123040375635822,1.2803176554690017,0.1530863209121043,FALSE,209.4382630318638,1.71351696295452e-4,sensibilidade_i60_i64,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
noroeste_obitos_i60_i69_temp_med,Noroeste,obitos_i60_i69,temp_med,0.6695397028779452,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6438,0.1717892408502,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,23.69876687763713,23.69876687763713,48.9,15.42059150414375,1.849258170810422,0,1.3322521501869078,16.655416666666667,0.8486508235574685,0.21864085199116365,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,1.089026696506963,1.2104881966481251,0.4695243767157979,FALSE,63.953776107154255,0.0024173824379472,principal_i60_i69,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
metropolitana_ii_internacoes_i60_i64_temp_med,Metropolitana II,internacoes_i60_i64,temp_med,0.0030235376225412,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.000197,0.17464011369402532,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,29.649958333333323,29.649958333333323,99,19.47283090846471,1.7329975751313875,0,1.150857145810989,16.625776898734173,0.01904828702200958,0.2200465432544719,fdr_significativo,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,1.024282929625699,1.1206795723925254,0.13787550080453356,FALSE,181.7721740379642,4.149864173597084e-5,sensibilidade_i60_i64,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
norte_internacoes_i60_i62_temp_med,Norte,internacoes_i60_i62,temp_med,0.8066588743386665,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6645,0.1501755553809211,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,18.52104166666667,18.52104166666667,1,11.624909224424163,1.5915897799797256,0,1.362527468047863,21.315130625879043,0.8838175492754083,0.19918021029469532,nao_sustentado,,,,,,,,33.90902840292569,2.5768040102791545e-6,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
metropolitana_i_obitos_i60_i69_ur_med,Metropolitana I,obitos_i60_i69,ur_med,0.1913791320136793,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1843,0.13858932482447467,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,54.58156944444445,54.58156944444445,1,39.12895762993017,1.4153604077079738,0,1.1423463708101702,92.29516666666665,0.4605452202772561,0.18980711878134576,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,1.0066330421564966,1.1496763869108082,0.0906989183538276,FALSE,639.3755173057066,0.0020785782285464,principal_i60_i69,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
noroeste_obitos_i60_i69_ur_med,Noroeste,obitos_i60_i69,ur_med,0.903625652968461,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6853,0.8036643575408879,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,55.11958333333334,55.11958333333334,1,40.81347067383892,1.1413873405055903,0,1.0619878638719642,84.24592299578059,0.9409655559836868,0.8166266858883217,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,1.5753920166536195,1.0812017634235684,0.6720022293950523,FALSE,7.566691412830648,0.00405610433824432,principal_i60_i69,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
metropolitana_ii_obitos_i60_i64_temp_med,Metropolitana II,obitos_i60_i64,temp_med,0.7330350669143981,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6754,0.31585203053910643,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,18.1976608649789,18.1976608649789,20.3,18.615387406192763,0.8755540728594413,0,1.1830146509718793,11.910125,0.8486508235574685,0.35218898980466734,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,2.1593677434531404,1.2682376208440347,0.07884854676340947,FALSE,85.13053640830564,1.7769067836015395e-5,sensibilidade_i60_i64,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
metropolitana_ii_obitos_i60_i69_temp_med,Metropolitana II,obitos_i60_i69,temp_med,0.9411189716051044,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.9276,0.6989746231037868,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,29.649958333333323,29.649958333333323,99,18.30278750243388,0.5629541691005558,0,1.0737965271175711,11.910125,0.9640730928637656,0.7160227846429036,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,1.8971084539461525,1.2187285776176575,0.10240904446988489,FALSE,63.7133280666278,5.733590172791736e-4,principal_i60_i69,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
