Municipio;Macroregiao;Ano;Mes;PM25;Fonte;Metodo
Cantagalo;Serrana;2010;9;35.2761;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2010;10;17.5323;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2010;11;11.1121;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2010;12;10.1319;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2011;1;6.7962;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2011;2;7.2351;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2011;3;7.5005;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2011;4;7.4147;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2011;5;7.2882;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2011;6;8.1694;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2011;7;8.8505;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2011;8;16.5382;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2011;9;27.4655;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2011;10;13.6504;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2011;11;8.6517;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2011;12;7.8885;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2012;1;7.0394;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2012;2;7.494;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2012;3;7.7689;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2012;4;7.68;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2012;5;7.549;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2012;6;8.4617;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2012;7;9.1672;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2012;8;17.13;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2012;9;28.4483;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2012;10;14.1389;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2012;11;8.9613;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2012;12;8.1708;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2013;1;6.2479;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2013;2;6.6514;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2013;3;6.8954;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2013;4;6.8165;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2013;5;6.7002;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2013;6;7.5103;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2013;7;8.1365;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2013;8;15.204;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2013;9;25.2497;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2013;10;12.5492;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2013;11;7.9537;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2013;12;7.2521;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2014;1;7.0547;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2014;2;7.5102;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2014;3;7.7858;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2014;4;7.6967;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2014;5;7.5653;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2014;6;8.48;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2014;7;9.1871;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2014;8;17.1671;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2014;9;28.51;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2014;10;14.1695;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2014;11;8.9807;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2014;12;8.1885;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2015;1;7.6031;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2015;2;8.094;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2015;3;8.391;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2015;4;8.295;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2015;5;8.1534;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2015;6;9.1392;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2015;7;9.9013;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2015;8;18.5016;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2015;9;30.7262;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2015;10;15.271;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2015;11;9.6789;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2015;12;8.8251;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2016;1;7.4303;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2016;2;7.9101;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2016;3;8.2004;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2016;4;8.1065;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2016;5;7.9682;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2016;6;8.9316;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2016;7;9.6763;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2016;8;18.0813;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2016;9;30.0281;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2016;10;14.924;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2016;11;9.459;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2016;12;8.6246;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2017;1;7.2198;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2017;2;7.686;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2017;3;7.9681;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2017;4;7.8769;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2017;5;7.7424;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2017;6;8.6786;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2017;7;9.4022;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2017;8;17.569;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2017;9;29.1774;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2017;10;14.5012;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2017;11;9.191;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2017;12;8.3802;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2018;1;6.8684;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2018;2;7.3119;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2018;3;7.5802;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2018;4;7.4934;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2018;5;7.3655;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2018;6;8.2561;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2018;7;8.9445;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2018;8;16.7137;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2018;9;27.757;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2018;10;13.7953;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2018;11;8.7435;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2018;12;7.9723;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2019;1;7.5039;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2019;2;7.9885;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2019;3;8.2816;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2019;4;8.1868;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2019;5;8.0471;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2019;6;9.0201;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2019;7;9.7722;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2019;8;18.2603;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2019;9;30.3255;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2019;10;15.0718;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2019;11;9.5526;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2019;12;8.71;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2020;1;7.6619;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2020;2;8.1567;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2020;3;8.456;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2020;4;8.3592;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2020;5;8.2165;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2020;6;9.21;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2020;7;9.9779;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2020;8;18.6448;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2020;9;30.964;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2020;10;15.3892;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2020;11;9.7538;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2020;12;8.8934;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2021;1;7.9047;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2021;2;8.4151;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2021;3;8.7238;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2021;4;8.624;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2021;5;8.4768;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2021;6;9.5017;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2021;7;10.294;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2021;8;19.2355;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2021;9;31.9449;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2021;10;15.8767;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2021;11;10.0627;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2021;12;9.1751;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2022;1;8.0429;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2022;2;8.5623;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2022;3;8.8764;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2022;4;8.7749;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2022;5;8.6251;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2022;6;9.668;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2022;7;10.4741;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2022;8;19.572;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2022;9;32.5037;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2022;10;16.1544;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2022;11;10.2388;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2022;12;9.3356;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2023;1;7.2235;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2023;2;7.69;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2023;3;7.9721;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2023;4;7.8809;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2023;5;7.7464;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2023;6;8.683;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2023;7;9.407;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2023;8;17.578;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2023;9;29.1923;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2023;10;14.5086;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2023;11;9.1957;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2023;12;8.3845;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2024;1;9.6168;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2024;2;10.2377;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2024;3;10.6134;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2024;4;10.4919;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2024;5;10.3129;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2024;6;11.5598;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2024;7;12.5236;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2024;8;23.4018;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2024;9;38.8641;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2024;10;19.3155;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2024;11;12.2423;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2024;12;11.1624;Vizinho mais proximo (Aperibé, 0.162 deg);Observado + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2025;1;9.0585;Vizinho mais proximo (Aperibé, 0.162 deg);Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2025;2;9.6435;Vizinho mais proximo (Aperibé, 0.162 deg);Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2025;3;9.9973;Vizinho mais proximo (Aperibé, 0.162 deg);Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2025;4;9.8829;Vizinho mais proximo (Aperibé, 0.162 deg);Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2025;5;9.7142;Vizinho mais proximo (Aperibé, 0.162 deg);Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2025;6;10.8888;Vizinho mais proximo (Aperibé, 0.162 deg);Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2025;7;11.7967;Vizinho mais proximo (Aperibé, 0.162 deg);Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2025;8;22.0434;Vizinho mais proximo (Aperibé, 0.162 deg);Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2025;9;36.6081;Vizinho mais proximo (Aperibé, 0.162 deg);Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2025;10;18.1943;Vizinho mais proximo (Aperibé, 0.162 deg);Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2025;11;11.5317;Vizinho mais proximo (Aperibé, 0.162 deg);Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Cantagalo;Serrana;2025;12;10.5144;Vizinho mais proximo (Aperibé, 0.162 deg);Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2010;1;17.6613;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2010;2;18.8017;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2010;3;19.4916;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2010;4;19.2685;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2010;5;18.9397;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2010;6;21.2296;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2010;7;22.9998;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2010;8;42.9776;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2010;9;71.3741;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2010;10;35.4731;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2010;11;22.4831;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2010;12;20.4998;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2011;1;13.7508;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2011;2;14.6387;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2011;3;15.1758;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2011;4;15.0022;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2011;5;14.7462;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2011;6;16.5291;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2011;7;17.9073;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
Duque de Caxias;Metropolitana I;2011;8;33.4617;Vizinho mais proximo (São João de Meriti, 0.071 deg);Observado + sazonal (perfil nacional 2024)
