macro_regiao,desfecho,exposicao,lag,estatistica,pvalor
Medio Paraiba,internacoes_i60_i62,ur_med,7,11.821500861749008,0.10658383325196641
Medio Paraiba,internacoes_i60_i62,ur_med,14,26.49807589551727,0.022356557232284913
Medio Paraiba,internacoes_i60_i62,ur_med,21,46.62063135387354,0.0010559766365957346
Medio Paraiba,internacoes_i60_i62,ur_med,30,61.72410042391935,5.664906279110316e-4
Medio Paraiba,obitos_i60_i62,temp_med,1,4.282482307707327,0.03850707255164465
Medio Paraiba,obitos_i60_i62,temp_med,7,4.2836302592055775,0.7465904160029795
Medio Paraiba,obitos_i60_i62,temp_med,14,4.284974021212191,0.9934932854051473
Medio Paraiba,obitos_i60_i62,temp_med,21,4.286322628259239,0.9999638873777478
Medio Paraiba,obitos_i60_i62,temp_med,30,4.288063695886586,0.9999999903900564
Medio Paraiba,internacoes_i63,temp_med,1,0.45125563942442615,0.5017392736105879
Medio Paraiba,internacoes_i63,temp_med,7,12.195112780548005,0.09432230745242498
Medio Paraiba,internacoes_i63,temp_med,14,29.205073332296962,0.009802504820376035
Medio Paraiba,internacoes_i63,temp_med,21,45.89488638866165,0.0013195648532497994
Medio Paraiba,internacoes_i63,temp_med,30,65.98008679952412,1.641108622250087e-4
Medio Paraiba,internacoes_i63,ur_med,1,0.4923101784430955,0.4828985926525091
Medio Paraiba,internacoes_i63,ur_med,7,12.951457674904917,0.07329998545767968
Medio Paraiba,internacoes_i63,ur_med,14,31.74081142153142,0.004359992461390183
Medio Paraiba,internacoes_i63,ur_med,21,46.45076118517753,0.0011127154140140316
Medio Paraiba,internacoes_i63,ur_med,30,63.14454234149726,3.769540006008931e-4
Metropolitana I,internacoes_i60_i69,temp_med,1,0.00842059737628356,0.9268856957557283
Metropolitana I,internacoes_i60_i69,temp_med,7,2.6724847898229527,0.9135587903954608
Metropolitana I,internacoes_i60_i69,temp_med,14,5.730676669857597,0.9728298390068899
Metropolitana I,internacoes_i60_i69,temp_med,21,9.88567847138247,0.9803582664800016
Metropolitana I,internacoes_i60_i69,temp_med,30,15.27698142009852,0.9880775659498742
Metropolitana I,internacoes_i60_i69,ur_med,1,0.02920076391434216,0.8643163065385024
Metropolitana I,internacoes_i60_i69,ur_med,7,3.596758477529196,0.8248732124763811
Metropolitana I,internacoes_i60_i69,ur_med,14,6.469967031295976,0.9532216614919783
Metropolitana I,internacoes_i60_i69,ur_med,21,11.780244469636358,0.9453612432876692
Metropolitana I,internacoes_i60_i69,ur_med,30,16.63741524817327,0.9766734505293834
Metropolitana I,obitos_i60_i69,temp_med,1,0.7569320395918923,0.3842903415898228
Metropolitana I,obitos_i60_i69,temp_med,7,11.957151142427747,0.10197681094803623
Metropolitana I,obitos_i60_i69,temp_med,14,30.898921914442788,0.005726934654964877
Metropolitana I,obitos_i60_i69,temp_med,21,48.62749185051337,5.644629334978779e-4
Metropolitana I,obitos_i60_i69,temp_med,30,75.10423454101118,9.744317083448806e-6
Metropolitana I,obitos_i60_i69,ur_med,1,0.27374887121542935,0.6008280121061347
Metropolitana I,obitos_i60_i69,ur_med,7,6.3140119207277206,0.5035992031275925
Metropolitana I,obitos_i60_i69,ur_med,14,25.242677410274762,0.0322458506460952
Metropolitana I,obitos_i60_i69,ur_med,21,44.393768473684055,0.0020785782285464016
Metropolitana I,obitos_i60_i69,ur_med,30,74.60206427311718,1.1443399270283372e-5
Metropolitana I,internacoes_i60_i64,temp_med,1,0.35420331429732976,0.55174332589039
Metropolitana I,internacoes_i60_i64,temp_med,7,24.18490962463834,0.0010571334766784624
